timestamp,start_time_ns,end_time_ns,duration_ns,duration_ms,service_name,trace_id,span_id,parent_span_id,span_name,span_kind,http_method,http_status_code,http_target,http_url,anomaly_type,anomaly_label,anomaly_root_cause,anomaly_msg,span_status,span_status_message,net_peer_name,net_peer_port,datacenter
2026-01-12T08:59:26.996000,1768226366996000000,1768226367000624984,4624984,4.624984,user,46e9910c39bd10cfe63cbf32926ac09b,d826e53218d579cf,,GET /check/:id,2,GET,404,/check/1095,http://user:8080/check/1095,latency_spike,anomalous,slow_database_query,database query latency spike,0,,,56792,
2026-01-12T08:59:27.111000,1768226367111000000,1768226367123471946,12471946,12.471946,cart,4000a47f2ae698462235ac91508aeeb0,361d058149855b33,,GET /add/:id/:sku/:qty,2,GET,200,/add/5072/Watson/1,http://cart:8080/add/5072/Watson/1,resource_exhaustion,anomalous,memory_pressure,high memory utilization causing slowdown,0,,,55944,
2026-01-12T08:59:27.433000,1768226367433000000,1768226367444217424,11217424,11.217424,cart,a3540d411aeef02b2742eb3d0954d869,af85ce86ac6502f6,,GET /add/:id/:sku/:qty,2,GET,404,/add/1095/Ewooid/1,http://cart:8080/add/1095/Ewooid/1,latency_spike,anomalous,slow_database_query,database query latency spike,0,,,55978,
2026-01-12T08:59:27.557000,1768226367557000000,1768226367559749121,2749121,2.749121,cart,491af30fb18ed057ac16e0a9b096055a,1d9c9035d36e30cb,,GET /cart/:id,2,GET,200,/cart/5072,http://cart:8080/cart/5072,resource_exhaustion,anomalous,memory_pressure,high memory utilization causing slowdown,0,,,55994,
2026-01-12T08:59:27.877000,1768226367877000000,1768226367878902653,1902653,1.902653,cart,7576ff25c4a3810de791daac0893de57,d0f0a367370d8c2a,,GET /cart/:id,2,GET,404,/cart/1095,http://cart:8080/cart/1095,latency_spike,anomalous,slow_database_query,database query latency spike,0,,,56004,
2026-01-12T08:59:40.226000,1768226380226000000,1768226380261646572,35646572,35.646572,cart,1e6033fa646f39068eea8de90a65b3c1,1a495eb3f90bc311,,GET /add/:id/:sku/:qty,2,GET,200,/add/8900/UHJ/1,http://cart:8080/add/8900/UHJ/1,error_propagation,anomalous,upstream_service_error,error propagating through call chain,0,,,57096,
2026-01-12T08:59:40.225000,1768226380225000000,1768226380264000039,39000039,39.000039,cart,ab31b43f6218edebd789d03dc41ca0e3,880f1a843cee085c,,GET /add/:id/:sku/:qty,2,GET,200,/add/5305/RMC/1,http://cart:8080/add/5305/RMC/1,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,57082,
2026-01-12T08:59:40.598000,1768226380598000000,1768226380608784072,10784072,10.784072,cart,17a57e6c7f67bdaf9fc7c7ee86d1e0cc,9ee5d1aabf3cf85e,,GET /add/:id/:sku/:qty,2,GET,404,/add/5305/Ewooid/1,http://cart:8080/add/5305/Ewooid/1,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,57138,
2026-01-12T08:59:40.594000,1768226380594000000,1768226380609824835,15824835,15.824835,cart,3102e4f27e83169e077896913bfdd284,48cc277100dda9da,,GET /add/:id/:sku/:qty,2,GET,200,/add/8900/STAN-1/1,http://cart:8080/add/8900/STAN-1/1,error_propagation,anomalous,upstream_service_error,error propagating through call chain,0,,,57126,
2026-01-12T08:59:40.943000,1768226380943000000,1768226380956322723,13322723,13.322723,cart,6724daf08d6c6171219181975f8829e6,4dab96a852cce538,,GET /add/:id/:sku/:qty,2,GET,404,/add/5305/Ewooid/1,http://cart:8080/add/5305/Ewooid/1,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,57142,
2026-01-12T08:59:40.944000,1768226380944000000,1768226380960605006,16605006,16.605006,cart,0f6a6b0c67841d5f3721b6bf1e78b09d,4e7e8583c75d4cc0,,GET /add/:id/:sku/:qty,2,GET,200,/add/8900/EPE/1,http://cart:8080/add/8900/EPE/1,error_propagation,anomalous,upstream_service_error,error propagating through call chain,0,,,57144,
2026-01-12T08:59:41.293000,1768226381293000000,1768226381298940972,5940972,5.940972,cart,80be17eb8f7052c69d3cbb2538b16c55,199e17b16cace99c,,GET /cart/:id,2,GET,200,/cart/5305,http://cart:8080/cart/5305,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,57168,
2026-01-12T08:59:41.296000,1768226381296000000,1768226381299098194,3098194,3.098194,cart,23f087eb68c0902991c199b5e3164834,89d8acd45f8c422f,,GET /cart/:id,2,GET,200,/cart/8900,http://cart:8080/cart/8900,error_propagation,anomalous,upstream_service_error,error propagating through call chain,0,,,57180,
2026-01-12T08:59:41.632000,1768226381632000000,1768226381635640945,3640945,3.640945,cart,674feebf6a7a19dc8481871347847952,dbcdcab5e352877b,,GET /cart/:id,2,GET,200,/cart/5305,http://cart:8080/cart/5305,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,57210,
2026-01-12T08:59:41.634000,1768226381634000000,1768226381637364189,3364189,3.364189,cart,dc77f986b3f896fb0cf9bac6b4bfd217,0d3aeb541267d34d,,GET /cart/:id,2,GET,200,/cart/8900,http://cart:8080/cart/8900,error_propagation,anomalous,upstream_service_error,error propagating through call chain,0,,,57220,
2026-01-12T08:59:41.969000,1768226381969000000,1768226381973142658,4142658,4.142658,cart,579734190d4ffc3fc8ef3f2426fbbfc6,1e716f75457e5ca3,,DELETE /cart/:id,2,DELETE,200,/cart/5305,http://cart:8080/cart/5305,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,57228,
2026-01-12T08:59:41.970000,1768226381970000000,1768226381973751785,3751785,3.751785,cart,894b550b41d74dcf1210f5b5bbdca1d0,23e09eac2f160b4c,,DELETE /cart/:id,2,DELETE,200,/cart/8900,http://cart:8080/cart/8900,error_propagation,anomalous,upstream_service_error,error propagating through call chain,0,,,57232,
2026-01-12T08:59:47.107000,1768226387107000000,1768226387110283929,3283929,3.283929,catalogue,b37829331399942fa034820143560fe1,9df004b6b71c7424,,GET /product/:sku,2,GET,404,/product/INVALID-1768226387025,http://catalogue:8080/product/INVALID-1768226387025,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,38044,
2026-01-12T08:59:47.541000,1768226387541000000,1768226387552686815,11686815,11.686815,cart,7abe094667ec4e8b247eb67282c76382,81009ac358ec0bd5,,GET /add/:id/:sku/:qty,2,GET,404,/add/199/INVALID-1768226387460/1,http://cart:8080/add/199/INVALID-1768226387460/1,cascading_failure,anomalous,service_dependency_timeout,cascading timeout across services,0,,,37864,
